X,Y,OBJECTID,StationName,WXID,ObservedDate,NESSID,NWSID,Elevation,SiteDescription,Latitude,Longitude,State,County,Agency,Region,Unit,SubUnit,Status,RainAccumulation,WindSpeedMPH,WindDirDegrees,AirTempStandPlace,FuelTemp,RelativeHumidity,BatteryVoltage,FuelMoisture,WindDirPeak,WindSpeedPeak,SolarRadiation,StationID
-111.964,37.05143,938,KFO PORTABLE 5,18668045,2023/07/24 17:09:44+00,AAB0929E,,5370,,37.05143,-111.964,UT,Kane,BLM,R7 Upper CO Basin,KANAB,KANAB FIELD OFFICE,A,0 inches,6 mph,269 degrees ,88 deg. F,NO DATA,20 % ,13 volts,NO DATA,254 degrees,15 mph,671 w/m2,18668045
-115.65667,48.9166700000001,952,YAAK (UPPER FORD),17235491,2023/07/24 17:06:41+00,3273A740,240120,3000,,48.91667,-115.65667,MT,Lincoln,USFS,01,KOOTENAI NF,,A,16.3 inches,1 mph,220 degrees ,75 deg. F,87 deg. F ,37 % ,13.7 volts,11 (unk),227 degrees,5 mph,329 w/m2,17235489
-122.69747,41.1094800000001,970,SCORPION,16966199,2023/07/24 18:31:54+00,32421044,040517,3365,"MIDSLOPE SITE,",41.10948,-122.69747,CA,Trinity,USFS,05,SHASTA TRINITY NF,Weaverville,A,44.35 inches,4 mph,202 degrees ,78 deg. F,102 deg. F ,37 % ,13.3 volts,6.2 (unk),171 degrees,10 mph,864 w/m2,16966199
-118.42007,44.4399300000001,971,NRAWS 17 (ELKHORN RPTR),18489361,1900/01/01 00:00:00+00,15C120DC,,6748,"Sits on top of repeater site, mostly open and clear.  Mounted on old style tower with 45 degree bars. Heavy forest surrounds the area.",44.43993,-118.42007,OR,Baker,NWS,,,Boise WFO,A,1.4 inches,0 mph,140 degrees ,59 deg. F,NO DATA,76 % ,12.7 volts,NO DATA,150 degrees,0 mph,NO DATA,18489361
-91.11697,45.43778,980,LADYSMITH,17452579,2023/07/24 17:05:33+00,53710180,471601,1162,,45.43778,-91.11697,WI,Rusk,S&PF,WISCONSIN,DNR,Park Falls DG,A,15.19 inches,4 mph,262 degrees ,80 deg. F,93 deg. F ,59 % ,13.3 volts,10.4 (unk),252 degrees,8 mph,637 w/m2,17452578
-120.36469,38.3423300000001,987,BLUE MTN LOOKOUT,18975248,2023/07/24 18:33:44+00,32B5385A,043212,6043,,38.34233,-120.36469,CA,Calaveras,S&PF,CALIFORNIA,CDF,,A,50.1 inches,6 mph,141 degrees ,76 deg. F,75 deg. F ,26 % ,13.4 volts,6.4 (unk),126 degrees,14 mph,694 w/m2,18975246
-109.83889,37.85472,996,NORTH LONG POINT,16945716,2023/07/24 18:39:03+00,3241174A,422710,8680,FIRE WX FORECAST ZONE: 434,37.85472,-109.83889,UT,San Juan,USFS,04,MANTI LA SAL NF,MONTICELLO,A,0 inches,4 mph,207 degrees ,83 deg. F,99 deg. F ,21 % ,13.5 volts,4.2 (unk),178 degrees,16 mph,912 w/m2,16945715
-122.14472,37.7861100000001,1002,OAKLAND SOUTH,17064214,2023/07/24 18:33:03+00,CA4A15A2,043403,1095,,37.78611,-122.14472,CA,Alameda,S&PF,CALIFORNIA,Oakland,,A,42.55 inches,6 mph,227 degrees ,66 deg. F,91 deg. F ,65 % ,13.7 volts,10.3 (unk),239 degrees,12 mph,816 w/m2,17064214
-156.61389,62.8227800000001,1019,FLAT,17073445,2023/07/24 19:51:53+00,33904794,500625,1480,,62.82278,-156.61389,AK,Yukon-Koyukuk,S&PF,ALASKA,STATE OF ALASKA,,A,5.02 inches,6 mph,190 degrees ,74 deg. F,NO DATA,39 % ,13.4 volts,NO DATA,206 degrees,13 mph,553 w/m2,17073441
-108.6107,42.9489,1045,SHARPNOSE,18749967,2023/07/24 19:46:44+00,AAB716BE,481412,5555,Station sits on a bench 2 miles south west from the Little Wind river in Wyoming Big Sage Brush habitat.,42.9489,-108.6107,WY,Fremont,BIA,Rocky Mountain,Wind River Agency,,A,5.13 inches,2 mph,262 degrees ,94 deg. F,NO DATA,19 % ,13.2 volts,NO DATA,128 degrees,13 mph,665 w/m2,18749966
-87.20219,37.2734,1048,GREENVILLE,17361703,2023/07/24 19:55:54+00,403046CE,151191,552,,37.2734,-87.20219,KY,,S&PF,KENTUCKY,DIVISION OF FORESTRY,Kentucky Division of,A,30.91 inches,6 mph,305 degrees ,92 deg. F,101 deg. F ,51 % ,13.2 volts,9.4 (unk),311 degrees,17 mph,704 w/m2,17361702
-120.70522,38.9041700000001,1057,BALD MTN LOC,16952132,2023/07/24 18:36:14+00,32398322,042603,4613,RIDGE. Bald Mtn. Lookout.,38.90417,-120.70522,CA,El Dorado,USFS,05,ELDORADO NF,CAMINO DISPATCH,A,61.63 inches,6 mph,202 degrees ,80 deg. F,91 deg. F ,18 % ,13.3 volts,4.6 (unk),184 degrees,16 mph,853 w/m2,16952126
-117.80969,44.84286,1061,NRAWS 16 (BAKER AIRPORT),18489106,2023/07/22 20:13:23+00,AA11405A,,3363,,44.84286,-117.80969,OR,Baker,NWS,,,Boise WFO,A,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,18489106
-123.18897,41.2690900000001,1085,BLUE RIDGE (KNF),17207846,2023/07/24 19:51:53+00,3272B6CC,040203,5859,,41.26909,-123.18897,CA,Siskiyou,USFS,05,KLAMATH NF,SALMON RIVER,A,16.94 inches,5 mph,92 degrees ,71 deg. F,117 deg. F ,32 % ,13.4 volts,3.4 (unk),77 degrees,9 mph,NO DATA,17207846
-122.45462,41.4789200000001,1107,WEED AIRPORT,17104937,2023/07/24 19:48:14+00,CA2055C8,040228,2929,Located at the Weed Airport adjacent to I-5 and its RestArea. Generally upland subdued grassland/low shrubs.,41.47892,-122.45462,CA,Siskiyou,S&PF,CALIFORNIA,CDF,SISKIYOU UNIT,A,14.88 inches,4 mph,0 degrees ,86 deg. F,104 deg. F ,26 % ,13.2 volts,5.3 (unk),2 degrees,9 mph,892 w/m2,17104935
-84.8099999999999,36.535,1111,PICKETT STATE FOREST,19343889,2023/07/24 18:43:24+00,32A1E244,400801,1720,,36.535,-84.81,TN,Fentress,S&PF,TENNESSEE,DIVISION OF FORESTRY,CUMBERLAND,A,31.69 inches,2 mph,273 degrees ,84 deg. F,NO DATA,50 % ,13.3 volts,NO DATA,309 degrees,7 mph,793 w/m2,19343888
-97.11481,30.04828,1112,ROCKY HILL,19175436,2023/07/24 18:39:44+00,32D0BBBC,,443,,30.04828,-97.11481,TX,Bastrop,S&PF,TEXAS,,BASTROP,A,21.22 inches,4 mph,188 degrees ,85 deg. F,115 deg. F ,37 % ,13.1 volts,8 (unk),234 degrees,13 mph,864 w/m2,19175435
-105.98556,39.5600000000001,1147,SODA CREEK,16931118,2023/07/24 19:56:24+00,323591C8,051703,9578,Station is behind keystone ranch.Station located in a sagebrush meadow near lodgepole andaspen forest. located back in the timber at mid slope. goodair flow to the east and south.,39.56,-105.98556,CO,,USFS,02,WHITE RIVER NF,DILLON RD,A,9.69 inches,9 mph,319 degrees ,80 deg. F,NO DATA,21 % ,13.3 volts,NO DATA,13 degrees,14 mph,979 w/m2,16931117
-123.36917,42.4997500000001,1161,MERLIN,16856118,2023/07/24 19:58:28+00,324D05A0,353122,1144,"STATION SITS IN AN OPEN WOODED AREA, HARDWOODS, PINE AND FIRS, WITH A GRASS FORST LITTER BASE.",42.49975,-123.36917,OR,Josephine,S&PF,OREGON,DEPT OF FORESTRY,SWO-GRANTS PASS,A,15.84 inches,1 mph,77 degrees ,86 deg. F,NO DATA,22 % ,13.2 volts,NO DATA,318 degrees,7 mph,930 w/m2,16856118
-88.82893,35.37132,1172,CHICKASAW SF,17396521,2023/07/24 17:07:04+00,0260B2F8,408001,439,,35.37132,-88.82893,TN,Hardeman,S&PF,TENNESSEE,DIVISION OF FORESTRY,West,A,38.11 inches,1 mph,155 degrees ,90 deg. F,NO DATA,56 % ,13.2 volts,NO DATA,77 degrees,6 mph,828 w/m2,17396521
-117.43583,48.49028,1204,TACOMA CREEK,16969771,2023/07/24 20:03:54+00,3262A224,453413,3240,"FIRE WX FORECAST ZONE: 686Located on spur ridge, in a plantation, trees 10-15 feettall.",48.49028,-117.43583,WA,Pend Oreille,USFS,06,COLVILLE NF,NEWPORT RD,A,15.17 inches,2 mph,120 degrees ,85 deg. F,96 deg. F ,27 % ,13.2 volts,5.1 (unk),173 degrees,11 mph,798 w/m2,16969769
-89.45444,30.45111,1238,HANCOCK,17365281,2023/07/24 17:09:24+00,391010D6,228002,98,,30.45111,-89.45444,MS,Hancock,S&PF,MISSISSIPPI,FORESTRY COMMISSION,Fire Services,A,29.57 inches,1 mph,200 degrees ,91 deg. F,NO DATA,45 % ,12.5 volts,NO DATA,275 degrees,9 mph,840 w/m2,17365280
-112.52472,37.0372800000001,1239,KFO PORTABLE 4,18418447,2023/07/24 18:30:14+00,3266579A,,4926,"Located in the Kanab, Utah city limits at the BLM Kanab Field Office Headquarters building.",37.03728,-112.52472,UT,Kane,BLM,R7 Upper CO Basin,KANAB,,A,79.09 inches,4 mph,226 degrees ,91 deg. F,NO DATA,23 % ,12.9 volts,NO DATA,228 degrees,12 mph,878 w/m2,18418447
-116.20861,43.56528,1250,SMOKE 69,18141475,1900/01/01 00:00:00+00,32D5C43E,,2865,,43.56528,-116.20861,ID,,USFS,WO,,,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,18141475
-82.10472,26.4408300000001,1252,DING DARLING NWR,17530903,1900/01/01 00:00:00+00,3279E518,,10,,26.44083,-82.10472,FL,Lee,FWS,REGION 4,DING DARLING NWR,,A,4.97 inches,5 mph,253 degrees ,80 deg. F,NO DATA,79 % ,13 volts,NO DATA,259 degrees,9 mph,0 w/m2,17530903
-123.08431,39.8249700000001,1258,EEL RIVER (MNF),16959534,2023/07/24 19:45:34+00,3241B7B2,041005,1500,"FIRE WX FORECAST ZONE: 557
station sits at the mouth of two major drainages(Eel & Black",39.82497,-123.08431,CA,Mendocino,USFS,05,MENDOCINO NF,COVELO,A,31.66 inches,3 mph,243 degrees ,89 deg. F,103 deg. F ,26 % ,13.4 volts,6.4 (unk),316 degrees,9 mph,NO DATA,16959533
-108.21972,45.1039200000001,1275,HILLSBORO,17379879,2023/07/24 18:29:54+00,FA643096,245609,3986,"Unit sits on a flat mesa top in a grass opening in an open
Juniper stand.  The mesa top is a ridge that extends towards
the Bighorn Canyon.  Unit is unsheltered from wind or sun.",45.10392,-108.21972,MT,Carbon,NPS,INTERMOUNTAIN,BIG HORN NRA,,A,7.64 inches,10 mph,175 degrees ,93 deg. F,103 deg. F ,21 % ,13.2 volts,5.2 (unk),185 degrees,17 mph,832 w/m2,17379878
-123.46944,44.9250000000001,1300,ROCKHOUSE 1,17176862,2023/07/24 17:12:54+00,600113E2,351710,1797,,44.925,-123.46944,OR,Polk,S&PF,OREGON,DEPT OF FORESTRY,,A,42.95 inches,2 mph,247 degrees ,61 deg. F,63 deg. F ,79 % ,13.7 volts,14.6 (unk),229 degrees,6 mph,211 w/m2,17176861
-80.61972,38.63611,1307,FLATWOODS,17467929,2023/07/24 13:17:25+00,9000650A,463301,1642,"Moved from airport location on 6/2/16, due to construction of a hanger right next to station.  Now at end of Stoney Creek Road on the Elk River WMA (state property).",38.63611,-80.61972,WV,Braxton,S&PF,WEST VIRGINIA,NOT APPLICABLE,D3,A,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17467929
-114.22682,46.43958,1316,SMITH CREEK,17233959,2023/07/24 17:09:35+00,323F7368,242912,5650,Mid slope site.,46.43958,-114.22682,MT,Ravalli,USFS,01,BITTERROOT NF,STEVENSVILLE RD,A,11.73 inches,3 mph,155 degrees ,82 deg. F,NO DATA,23 % ,13.3 volts,NO DATA,175 degrees,5 mph,469 w/m2,17233958
-118.97241,48.1362300000001,1330,NESPELEM,16783424,2023/07/24 19:57:24+00,52119772,452009,1900,"LOCATED ABOVE COLVILLE INDIAN AGENCY HEADQUARTERS, SOUTH OF
NESPELEM.  THERE IS A LONG VALLEY WEST OF THE SITE THAT RUNS
NORTH TO SOUTH.  FOREST LANDS ARE EAST AND TO THE NORTH APPR
5 TO 7 MILES AWAY.",48.13623,-118.97241,WA,Okanogan,BIA,Northwest,Colville Agency,,A,12.44 inches,13 mph,189 degrees ,87 deg. F,NO DATA,16 % ,13.2 volts,NO DATA,216 degrees,24 mph,876 w/m2,16783422
-118.41858,34.3532500000001,1369,CAMP 9,17110596,2023/07/24 19:55:14+00,CA41A584,045441,4000,Open ridgetop north of San Fernando Valley.,34.35325,-118.41858,CA,Los Angeles,S&PF,CALIFORNIA,LOS ANGELES COUNTY,,A,36.67 inches,11 mph,132 degrees ,91 deg. F,103 deg. F ,31 % ,13.1 volts,6.2 (unk),135 degrees,17 mph,415 w/m2,17110595
-110.84944,44.45667,1373,OLD FAITHFUL,17544458,2023/07/24 18:25:31+00,328F72A0,,7360,,44.45667,-110.84944,WY,Teton,NPS,INTERMOUNTAIN,YELLOWSTONE NP,,A,19.74 inches,.9 mph,233.10001 degrees ,71.7 deg. F,NO DATA,53.6 % ,14 volts,NO DATA,NO DATA,1.6 mph,499.10001 w/m2,17544458
-114.09675,46.9266400000001,1385,SMOKE 215,18514946,1900/01/01 00:00:00+00,32D33474,,3201,,46.92664,-114.09675,MT,Missoula,USFS,WO,MTDC,,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,18514946
-120.08499,35.18523,1426,BRANCH MOUNTAIN,16959283,2023/07/24 18:35:33+00,3247F476,044901,3770,Site sits 50' NE from Branch Mountain Lookout in an areasurrounded with 15'-20' pine trees.,35.18523,-120.08499,CA,San Luis Obispo,USFS,05,LOS PADRES NF,SANTA LUCIA RD,A,0 inches,4 mph,134 degrees ,91 deg. F,105 deg. F ,16 % ,13.3 volts,4.7 (unk),99 degrees,9 mph,840 w/m2,16959283
-101.06287,45.61427,1439,GRAND RIVER,17679899,2023/07/24 17:06:05+00,AAC207A4,390301,2176,,45.61427,-101.06287,SD,Corson,BIA,Great Plains,Standing Rock Agency,,A,8.58 inches,14 mph,101 degrees ,85 deg. F,NO DATA,60 % ,13.2 volts,NO DATA,94 degrees,19 mph,778 w/m2,17679896
-82.07456,29.2555300000001,1451,INDIAN LAKE SF,19784965,2023/07/21 18:31:35+00,32B8E386,083503,72,,29.25553,-82.07456,FL,Marion,S&PF,FLORIDA,DIVISION OF FORESTRY,,A,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,19784965
-112.04716,37.07737,1461,BUCKSKIN,19052555,2023/07/24 18:36:44+00,32B6A4E4,,5725,,37.07737,-112.04716,UT,Kane,BLM,R7 Upper CO Basin,KANAB,Kanab Headquarters,A,67.65 inches,0 mph,0 degrees ,86 deg. F,NO DATA,24 % ,12 volts,NO DATA,0 degrees,0 mph,650 w/m2,19052555
-78.64944,39.2991700000001,1462,AUGUSTA,17467165,2023/07/22 20:15:45+00,9000A014,461102,1130,,39.29917,-78.64944,WV,Hampshire,S&PF,WEST VIRGINIA,NOT APPLICABLE,D2,A,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17467165
-117.54889,34.6343600000001,1476,EL MIRAGE,16808992,2023/07/24 18:26:03+00,3259E4F6,,2880,"SITE SITS 5 MILES WEST OF SHADOW MTNS. AND 1 MILE EAST OF
EL MIRAGE LAKE IN A FENCED BLM COMPOUND. FENCE HAS MOTION
SENSORS ATTACHED TO TOP RAIL.",34.63436,-117.54889,CA,San Bernardino,BLM,R8 Lower CO Basin,CA DESERT DISTRICT,WASHINGTON D.C.,A,3.76 inches,NO DATA,NO DATA,97 deg. F,NO DATA,18 % ,13.2 volts,NO DATA,NO DATA,NO DATA,748 w/m2,16808992
-147.57444,64.8486100000001,1478,ALASKA TEST,19579396,2023/07/24 13:20:30+00,AAAE5476,,449,,64.84861,-147.57444,AK,Fairbanks North Star,BLM,R11 Alaska,ALASKA FIRE SERVICE,,A,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,19579396
-120.27339,39.3381900000001,1479,TAHOE DONNER,18975766,2023/07/24 18:33:24+00,32B52B2C,041810,7399,,39.33819,-120.27339,CA,Placer,S&PF,CALIFORNIA,CDF,,A,14.17 inches,11 mph,208 degrees ,65 deg. F,71 deg. F ,28 % ,13.7 volts,6.6 (unk),182 degrees,30 mph,590 w/m2,18975765
-87.28306,36.0650000000001,1496,BURNS,17396257,2023/07/24 17:06:54+00,0260A18E,402102,706,,36.065,-87.28306,TN,Dickson,S&PF,TENNESSEE,DIVISION OF FORESTRY,Highland Rim,A,35.17 inches,2 mph,240 degrees ,88 deg. F,NO DATA,56 % ,13.6 volts,NO DATA,336 degrees,7 mph,827 w/m2,17396257
-66.28806,18.00667,1511,CAMP SANTIAGO,17473817,2023/07/24 17:09:35+00,78A0007E,516301,279,,18.00667,-66.28806,PR,,S&PF,PUERTO RICO,,,A,13.89 inches,0 mph,116 degrees ,93 deg. F,NO DATA,47 % ,13.5 volts,NO DATA,79 degrees,0 mph,998 w/m2,17473817
-80.55009,40.5587600000001,1522,HILLCREST WMA,17466400,2023/07/24 17:16:30+00,9000139A,460101,1142,"Open grassy area on Hillcrest WMA, Smith Road. Can drive right to station.  Situated east of old farm Silo.",40.55876,-80.55009,WV,Hancock,S&PF,WEST VIRGINIA,NOT APPLICABLE,D1,A,20.35 inches,5 mph,251 degrees ,83 deg. F,NO DATA,52 % ,13.7 volts,NO DATA,209 degrees,11 mph,682 w/m2,17466400
-155.66961,19.1007500000001,1532,LOWER KAHUKU CS,18151441,2023/07/24 17:23:00+00,32D620C2,,3129,,19.10075,-155.66961,HI,Hawaii,NPS,PACIFIC WEST,HAWAII VOLCANOES NP,,A,6.72 inches,1 mph,359 degrees ,56 deg. F,NO DATA,99 % ,12.7 volts,NO DATA,13 degrees,3 mph,17 w/m2,18151439
-76.27833,34.9563900000001,1548,CEDAR ISLAND,17497621,2023/07/24 18:25:55+00,323112E6,319604,3,,34.95639,-76.27833,NC,Carteret,FWS,REGION 4,CEDAR ISLAND NWR,,A,37.05 inches,3 mph,126 degrees ,80 deg. F,NO DATA,84 % ,13.3 volts,NO DATA,106 degrees,8 mph,397 w/m2,17497621
-73.0350299999999,42.89036,1575,WOODFORD STATE PARK,17379372,1900/01/01 00:00:00+00,3335A5F0,431303,2317,,42.89036,-73.03503,VT,Bennington,USFS,09,GRN MTN & FINGER LKS,,A,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17379370
-82.36051,30.8292200000001,1588,OKEFENOKEE NWR,19661313,1900/01/01 00:00:00+00,32B81302,,120,,30.82922,-82.36051,GA,Charlton,FWS,REGION 4,OKEFENOKEE NWR,Jones Island,D,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,19661313
-121.25011,44.7795300000001,1591,WARM SPRINGS BASE,17553183,2023/07/24 17:09:33+00,329426EA,352108,1563,,44.77953,-121.25011,OR,Jefferson,BIA,Northwest,Warm Springs Agency,,A,4.43 inches,4 mph,105 degrees ,78 deg. F,NO DATA,37 % ,13.4 volts,NO DATA,167 degrees,7 mph,560 w/m2,17553182
-82.59433,30.1841400000001,1594,SUWANNEE FORESTRY CENTER,19744006,2023/07/24 19:59:54+00,32B50DC0,081201,203,,30.18414,-82.59433,FL,Columbia,S&PF,FLORIDA,DIVISION OF FORESTRY,Florida FS,A,36.99 inches,4 mph,230 degrees ,90 deg. F,99 deg. F ,54 % ,13.1 volts,.6 (unk),228 degrees,10 mph,432 w/m2,19744006
-89.65111,45.8872200000001,1622,WOODRUFF,17448495,2023/07/24 17:10:04+00,5370037A,471002,1619,,45.88722,-89.65111,WI,Oneida,S&PF,WISCONSIN,DNR,WOODRUFF DG,A,14.52 inches,4 mph,318 degrees ,78 deg. F,86 deg. F ,53 % ,13.4 volts,12.4 (unk),345 degrees,12 mph,701 w/m2,17448494
-87.7605799999999,31.6906900000001,1628,GROVE HILL,18945547,2023/07/24 18:26:03+00,32B3C810,015201,445,,31.69069,-87.76058,AL,Clarke,S&PF,ALABAMA,,,A,37.47 inches,6 mph,350 degrees ,89 deg. F,101 deg. F ,47 % ,13.2 volts,9.1 (unk),355 degrees,10 mph,812 w/m2,18945545
-107.368,40.0784400000001,1646,DEAD HORSE,16930606,2023/07/24 19:57:24+00,323603A4,051404,8685,Located on a knob at the edge of an alpine meadow.  Aspentrees located to the south.  Located north of the WhiteRiver.Site has a drop off to the south with surroundingmeadow all other sides. Elk Calving grounds. quite please.,40.07844,-107.368,CO,Rio Blanco,USFS,02,WHITE RIVER NF,BLANCO RD,A,9.21 inches,4 mph,310 degrees ,76 deg. F,NO DATA,30 % ,13.4 volts,NO DATA,228 degrees,22 mph,507 w/m2,16930606
-116.18857,34.01779,1674,LOST HORSE,16900654,2023/07/24 04:00:54+00,FA6065D0,045614,4133,Site is located in Joshua Tree National Park at Lost Horse Ranger Station. Ground cover is Joshua Tree/blackbrush woodland. Lost Horse Valley is one mile southeast and Hidden Valley is 3/4 mile east. Site in fenced in area 600 feet southeast of ranger station and 50 feet north of road.,34.01779,-116.18857,CA,Riverside,NPS,PACIFIC WEST,JOSHUA TREE NM,,A,5.38 inches,6 mph,235 degrees ,84 deg. F,82 deg. F ,31 % ,13 volts,5.4 (unk),227 degrees,19 mph,0 w/m2,16900654
-88.32167,35.155,1693,SHILOH NMP,17397280,2023/07/24 17:07:34+00,0260E284,408302,420,,35.155,-88.32167,TN,Hardin,S&PF,TENNESSEE,DIVISION OF FORESTRY,Highland Rim,A,34.65 inches,1 mph,240 degrees ,91 deg. F,NO DATA,53 % ,13.1 volts,NO DATA,224 degrees,7 mph,784 w/m2,17397280
-122.14469,38.7383600000001,1695,BROOKS,17090867,2023/07/24 19:59:14+00,CA45503A,042202,354,Station located at the CDF Brooks Fire Station.14023 Hwy 16,38.73836,-122.14469,CA,Yolo,S&PF,CALIFORNIA,CDF,LAKE-NAPA-SONOMA UNI,A,29.19 inches,6 mph,134 degrees ,90 deg. F,106 deg. F ,31 % ,13.2 volts,5.5 (unk),151 degrees,13 mph,933 w/m2,17090865
-111.32077,38.1158600000001,1719,LARB HOLLOW,17413156,2023/07/24 20:04:04+00,333560EE,422610,8509,"Station is in opening in Ponderosa Pine/mixed shrub cover.It is mid-slope, facing SW just below a slight ridge on thenorth.",38.11586,-111.32077,UT,Garfield,USFS,04,FISHLAKE NF,,A,2.24 inches,8 mph,188 degrees ,86 deg. F,NO DATA,15 % ,13.2 volts,NO DATA,196 degrees,20 mph,882 w/m2,17413155
-120.68472,44.60389,1735,BOARD HOLLOW,17177374,2023/07/24 17:14:34+00,6000B1E0,352109,4188,,44.60389,-120.68472,OR,Jefferson,S&PF,OREGON,DEPT OF FORESTRY,CENTRAL OREGON DIST,A,5.55 inches,7 mph,261 degrees ,70 deg. F,84 deg. F ,43 % ,13.4 volts,6.8 (unk),256 degrees,12 mph,625 w/m2,17177373
-115.1735,32.97364,1752,CAHUILLA,17247515,2023/07/24 17:10:05+00,325C7654,045805,278,"SITE SITS AT CAHUILLA RS.  HWY 78 400YDS TO THE NORTH. SAND
DUNES AND MESQUITE ALL AROUND. ALL AMERICAN CANAL 1 MILE
TO THE WEST.  SAND HILLS 1 MILE EAST RUNNING NW-SE.",32.97364,-115.1735,CA,Imperial,BLM,R8 Lower CO Basin,CA DESERT DISTRICT,,A,.64 inches,4 mph,152 degrees ,105 deg. F,NO DATA,23 % ,13 volts,NO DATA,133 degrees,9 mph,NO DATA,17247515
-159.67904,22.0892400000001,1807,PUU LUA,17560594,2023/07/24 18:35:04+00,487083CE,495007,3274,"Near Puu Lua Reservoir, near heavily forested area.",22.08924,-159.67904,HI,Kauai,S&PF,HAWAII,DEPT OF LAND AND NR,DOFAWKA,A,50.88 inches,3 mph,91 degrees ,72 deg. F,70 deg. F ,72 % ,13.3 volts,19.8 (unk),56 degrees,7 mph,279 w/m2,17560594
-116.2113,43.5675200000001,1810,BOISE WFO,18581003,2023/07/24 17:10:51+00,32B163CE,,2992,,43.56752,-116.2113,ID,Ada,NWS,,,Boise NWS,A,25.78 inches,2 mph,41 degrees ,88 deg. F,51 deg. F ,21 % ,NO DATA,0 (unk),57 degrees,6 mph,126 w/m2,18581003
-67.02611,18.1616700000001,1811,MARICAO,17037364,2023/07/24 19:45:55+00,78A01308,,1618,,18.16167,-67.02611,PR,,S&PF,PUERTO RICO,,,A,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,NO DATA,17037364
-109.12211,42.9779500000001,1831,WIND RIVER,16783924,1900/01/01 00:00:00+00,52117480,481411,9235,"SITE SITS ON SW SIDE OF SLOPE LOCATED IN GRASSLANDWITH SOME SAGEBRUSH. ELK GRAZING AREA, FOREST 1/2MILE ON ALL SIDES.",42.97795,-109.12211,WY,Fremont,BIA,Rocky Mountain,Wind River Agency,,A,7.66 inches,2 mph,343 degrees ,44 deg. F,NO DATA,82 % ,12.9 volts,NO DATA,82 degrees,5 mph,0 w/m2,16783924
-123.30839,38.7380600000001,1835,OAK RIDGE,18976018,2023/07/24 18:33:14+00,32B525FE,042012,1890,,38.73806,-123.30839,CA,Sonoma,S&PF,CALIFORNIA,CDF,,A,56.03 inches,11 mph,333 degrees ,77 deg. F,85 deg. F ,31 % ,13.4 volts,6 (unk),348 degrees,19 mph,616 w/m2,18976016
-120.90332,40.30587,1858,WESTWOOD,17105195,2023/07/24 19:56:19+00,CA20A54C,040719,6155,,40.30587,-120.90332,CA,Lassen,S&PF,CALIFORNIA,CDF,LASSEN MODOC UNIT,A,16.83 inches,12 mph,204 degrees ,79 deg. F,97 deg. F ,12 % ,13.4 volts,3.8 (unk),214 degrees,19 mph,995 w/m2,17105193
-103.26248,29.59328,1872,BIG BEND QD #1,17516836,2023/07/24 19:50:30+00,3291325C,,2839,On Southeast-facing slope on the lower 3rd.,29.59328,-103.26248,TX,,NPS,INTERMOUNTAIN,BIG BEND NP,,A,2.01 inches,10 mph,104 degrees ,102 deg. F,115 deg. F ,15 % ,13.4 volts,2.3 (unk),40 degrees,20 mph,NO DATA,17516832
-120.84722,42.18917,1873,STRAWBERRY,16972336,2023/07/24 20:03:45+00,32479190,353423,5590,,42.18917,-120.84722,OR,Lake,USFS,06,Fremont-Winema NF,Lakeview R.D.,A,5.56 inches,9 mph,211 degrees ,80 deg. F,NO DATA,18 % ,13.5 volts,NO DATA,234 degrees,19 mph,1001 w/m2,16972335
-120.76587,36.7271400000001,1886,PANOCHE ROAD,17100846,2023/07/24 18:27:24+00,CA2265A6,044514,2055,North of large telecom site that can be seen from I-5 Fwy,36.72714,-120.76587,CA,Fresno,S&PF,CALIFORNIA,CDF,FRESNO-KINGS UNIT,A,11.81 inches,6 mph,28 degrees ,87 deg. F,100 deg. F ,19 % ,13.2 volts,3.3 (unk),55 degrees,11 mph,709 w/m2,17100844
